O*NET-SOC Code,Title,gpt4_alpha,gpt4_beta,gpt4_gamma,human_alpha,human_beta,human_gamma,automation,automation_acemoglu,gpt4_alt_beta,OCC_CODE
49-9052.00,Telecommunications Line Installers and Repairers,0.05,0.05,0.05,0.0,0.025,0.05,0.0625,0.0625,0.0,49-9052
49-9061.00,Camera and Photographic Equipment Repairers,0.06666666666666667,0.26666666666666666,0.4666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.16666666666666669,0.16666666666666669,0.13333333333333333,49-9061
49-9062.00,Medical Equipment Repairers,0.15789473684210525,0.2894736842105263,0.42105263157894735,0.21052631578947367,0.2631578947368421,0.3157894736842105,0.2894736842105263,0.2894736842105263,0.21052631578947367,49-9062
49-9063.00,Musical Instrument Repairers and Tuners,0.0,0.013513513513513514,0.02702702702702703,0.0,0.0,0.0,0.006756756756756757,0.006756756756756757,0.0,49-9063
49-9064.00,Watch and Clock Repairers,0.13333333333333333,0.2,0.26666666666666666,0.06666666666666667,0.16666666666666666,0.26666666666666666,0.15000000000000002,0.15000000000000002,0.09999999999999999,49-9064
49-9071.00,"Maintenance and Repair Workers, General",0.03333333333333333,0.11666666666666667,0.2,0.0,0.06666666666666667,0.13333333333333333,0.125,0.125,0.08333333333333333,49-9071
49-9081.00,Wind Turbine Service Technicians,0.0,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.038461538461538464,49-9081
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",0.3157894736842105,0.3157894736842105,0.3157894736842105,0.15789473684210525,0.18421052631578946,0.21052631578947367,0.25,0.25,0.2894736842105263,49-9091
49-9092.00,Commercial Divers,0.0,0.06,0.12,0.0,0.08,0.16,0.06,0.06,0.0,49-9092
49-9094.00,Locksmiths and Safe Repairers,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,49-9094
49-9095.00,Manufactured Building and Mobile Home Installers,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,49-9095
49-9096.00,Riggers,0.0,0.0,0.0,0.0,0.03571428571428571,0.07142857142857142,0.017857142857142856,0.017857142857142856,0.0,49-9096
49-9097.00,Signal and Track Switch Repairers,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.03571428571428571,0.07142857142857142,0.08928571428571427,0.08928571428571427,0.07142857142857142,49-9097
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",0.0,0.03125,0.0625,0.0,0.0,0.0,0.046875,0.046875,0.03125,49-9098
49-9099.01,Geothermal Technicians,0.041666666666666664,0.16666666666666666,0.29166666666666663,0.20833333333333331,0.22916666666666666,0.25,0.22916666666666666,0.22916666666666666,0.10416666666666666,49-9099
51-1011.00,First-Line Supervisors of Production and Operating Workers,0.15000000000000002,0.4,0.65,0.0,0.225,0.45,0.41250000000000003,0.41250000000000003,0.325,51-1011
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",0.0,0.016666666666666666,0.03333333333333333,0.0,0.016666666666666666,0.03333333333333333,0.04166666666666667,0.04166666666666667,0.31666666666666665,51-2011
51-2021.00,"Coil Winders, Tapers, and Finishers",0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.13636363636363635,0.2727272727272727,0.11363636363636365,0.11363636363636365,0.13636363636363635,51-2021
51-2022.00,Electrical and Electronic Equipment Assemblers,0.058823529411764705,0.11764705882352941,0.1764705882352941,0.0,0.08823529411764705,0.1764705882352941,0.16176470588235292,0.16176470588235292,0.1764705882352941,51-2022
51-2023.00,Electromechanical Equipment Assemblers,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.03571428571428571,51-2023
51-2031.00,Engine and Other Machine Assemblers,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,51-2031
51-2041.00,Structural Metal Fabricators and Fitters,0.0,0.021739130434782608,0.043478260869565216,0.0,0.021739130434782608,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.0,51-2041
51-2051.00,Fiberglass Laminators and Fabricators,0.0,0.03125,0.0625,0.0625,0.0625,0.0625,0.015625,0.015625,0.0,51-2051
51-2061.00,Timing Device Assemblers and Adjusters,0.0,0.08823529411764705,0.1764705882352941,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.029411764705882353,51-2061
51-2092.00,Team Assemblers,0.18181818181818182,0.2272727272727273,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.13636363636363635,51-2092
51-3011.00,Bakers,0.16666666666666666,0.2777777777777778,0.38888888888888884,0.1111111111111111,0.1388888888888889,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,51-3011
51-3021.00,Butchers and Meat Cutters,0.08333333333333333,0.16666666666666666,0.25,0.0,0.041666666666666664,0.08333333333333333,0.20833333333333331,0.20833333333333331,0.20833333333333331,51-3021
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51-3022
51-3023.00,Slaughterers and Meat Packers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51-3023
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",0.05,0.05,0.05,0.0,0.05,0.1,0.0625,0.0625,0.05,51-3091
51-3092.00,Food Batchmakers,0.08,0.1,0.12,0.12,0.14,0.16,0.07,0.07,0.06,51-3092
51-3093.00,Food Cooking Machine Operators and Tenders,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.0,0.029411764705882353,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,51-3093
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.03125,0.0625,0.0625,0.09375,0.125,0.046875,0.046875,0.0625,51-4021
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.057692307692307696,0.057692307692307696,0.0,51-4022
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",0.10526315789473684,0.15789473684210525,0.21052631578947367,0.0,0.07894736842105263,0.15789473684210525,0.11842105263157894,0.11842105263157894,0.07894736842105263,51-4023
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",0.0,0.015625,0.03125,0.0,0.015625,0.03125,0.0546875,0.0546875,0.0,51-4031
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.0,0.029411764705882353,0.058823529411764705,0.0,0.0,0.0,0.044117647058823525,0.044117647058823525,0.0,51-4032
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.05555555555555555,0.08333333333333333,0.1111111111111111,0.0,0.05555555555555555,0.1111111111111111,0.125,0.125,0.0,51-4033
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.125,0.15625,0.1875,0.0,0.03125,0.0625,0.078125,0.078125,0.03125,51-4034
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",0.2,0.23333333333333334,0.26666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.11666666666666667,0.11666666666666667,0.06666666666666667,51-4035
51-4041.00,Machinists,0.13793103448275862,0.20689655172413793,0.27586206896551724,0.0,0.13793103448275862,0.27586206896551724,0.15517241379310345,0.15517241379310345,0.08620689655172414,51-4041
51-4051.00,Metal-Refining Furnace Operators and Tenders,0.06666666666666667,0.1,0.13333333333333333,0.0,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.06666666666666667,51-4051
51-4052.00,"Pourers and Casters, Metal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51-4052
51-4061.00,"Model Makers, Metal and Plastic",0.125,0.15625,0.1875,0.0,0.09375,0.1875,0.125,0.125,0.0625,51-4061
51-4062.00,"Patternmakers, Metal and Plastic",0.13333333333333333,0.19999999999999998,0.26666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666669,0.16666666666666669,0.1,51-4062
51-4071.00,Foundry Mold and Coremakers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51-4071
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",0.030303030303030304,0.07575757575757576,0.12121212121212122,0.0,0.045454545454545456,0.09090909090909091,0.06060606060606061,0.06060606060606061,0.06060606060606061,51-4072
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",0.09523809523809523,0.11904761904761904,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.19047619047619047,0.16666666666666666,0.16666666666666666,0.09523809523809523,51-4081
51-4111.00,Tool and Die Makers,0.11764705882352941,0.20588235294117646,0.29411764705882354,0.0,0.11764705882352941,0.23529411764705882,0.1323529411764706,0.1323529411764706,0.08823529411764705,51-4111
51-4121.00,"Welders, Cutters, Solderers, and Brazers",0.06666666666666667,0.08333333333333333,0.1,0.0,0.03333333333333333,0.06666666666666667,0.049999999999999996,0.049999999999999996,0.03333333333333333,51-4121
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",0.06896551724137931,0.08620689655172414,0.10344827586206896,0.0,0.08620689655172414,0.1724137931034483,0.12931034482758622,0.12931034482758622,0.034482758620689655,51-4122
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.057692307692307696,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.057692307692307696,51-4191
51-4192.00,"Layout Workers, Metal and Plastic",0.0,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.10714285714285714,0.10714285714285714,0.03571428571428571,51-4192
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",0.05263157894736842,0.07894736842105263,0.10526315789473684,0.0,0.039473684210526314,0.07894736842105263,0.05921052631578947,0.05921052631578947,0.02631578947368421,51-4193
51-4194.00,"Tool Grinders, Filers, and Sharpeners",0.0,0.027777777777777776,0.05555555555555555,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.0,51-4194
51-5111.00,Prepress Technicians and Workers,0.04,0.44,0.84,0.04,0.1,0.16,0.4,0.4,0.32,51-5111
51-5112.00,Printing Press Operators,0.21739130434782608,0.32608695652173914,0.43478260869565216,0.0,0.15217391304347827,0.30434782608695654,0.34782608695652173,0.34782608695652173,0.15217391304347827,51-5112
51-5113.00,Print Binding and Finishing Workers,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0,0.057692307692307696,0.11538461538461539,0.08653846153846154,0.08653846153846154,0.057692307692307696,51-5113
51-6011.00,Laundry and Dry-Cleaning Workers,0.03125,0.0625,0.09375,0.0,0.046875,0.09375,0.015625,0.015625,0.0,51-6011
51-6021.00,"Pressers, Textile, Garment, and Related Materials",0.0,0.017857142857142856,0.03571428571428571,0.0,0.017857142857142856,0.03571428571428571,0.017857142857142856,0.017857142857142856,0.0,51-6021
51-6031.00,Sewing Machine Operators,0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,51-6031
51-6041.00,Shoe and Leather Workers and Repairers,0.0,0.07407407407407407,0.14814814814814814,0.0,0.07407407407407407,0.14814814814814814,0.05555555555555555,0.05555555555555555,0.037037037037037035,51-6041
51-6042.00,Shoe Machine Operators and Tenders,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.02631578947368421,0.0,51-6042
51-6051.00,"Sewers, Hand",0.0,0.038461538461538464,0.07692307692307693,0.0,0.038461538461538464,0.07692307692307693,0.0,0.0,0.0,51-6051
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",0.045454545454545456,0.09090909090909091,0.13636363636363635,0.0,0.06818181818181818,0.13636363636363635,0.06818181818181818,0.06818181818181818,0.045454545454545456,51-6052
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,0.125,0.14583333333333331,0.16666666666666666,0.0,0.10416666666666666,0.20833333333333331,0.14583333333333331,0.14583333333333331,0.125,51-6061
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",0.1111111111111111,0.16666666666666666,0.2222222222222222,0.0,0.1388888888888889,0.2777777777777778,0.15277777777777776,0.15277777777777776,0.1111111111111111,51-6062
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",0.15000000000000002,0.17500000000000002,0.2,0.0,0.125,0.25,0.1625,0.1625,0.125,51-6063
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.0625,0.125,0.07291666666666666,0.07291666666666666,0.041666666666666664,51-6064
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.09523809523809523,51-6091
51-6092.00,Fabric and Apparel Patternmakers,0.125,0.46875,0.8125,0.0,0.1875,0.375,0.25,0.25,0.3125,51-6092
51-6093.00,Upholsterers,0.13636363636363635,0.2272727272727273,0.3181818181818182,0.045454545454545456,0.13636363636363635,0.2272727272727273,0.09090909090909091,0.09090909090909091,0.11363636363636365,51-6093
51-7011.00,Cabinetmakers and Bench Carpenters,0.1,0.17500000000000002,0.25,0.0,0.07500000000000001,0.15000000000000002,0.1375,0.1375,0.125,51-7011
51-7021.00,Furniture Finishers,0.0,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.03409090909090909,0.03409090909090909,0.022727272727272728,51-7021
51-7031.00,"Model Makers, Wood",0.07142857142857142,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.2857142857142857,0.08928571428571427,0.08928571428571427,0.10714285714285714,51-7031
51-7032.00,"Patternmakers, Wood",0.2,0.25,0.30000000000000004,0.15000000000000002,0.275,0.4,0.12500000000000003,0.12500000000000003,0.07500000000000001,51-7032
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",0.0,0.0625,0.125,0.0,0.020833333333333332,0.041666666666666664,0.020833333333333332,0.020833333333333332,0.0,51-7041
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",0.038461538461538464,0.07692307692307693,0.11538461538461539,0.0,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.019230769230769232,51-7042
51-8011.00,Nuclear Power Reactor Operators,0.15000000000000002,0.30000000000000004,0.45,0.0,0.1,0.2,0.30000000000000004,0.30000000000000004,0.15000000000000002,51-8011
51-8012.00,Power Distributors and Dispatchers,0.06666666666666667,0.3333333333333333,0.6,0.06666666666666667,0.23333333333333334,0.4,0.4166666666666667,0.4166666666666667,0.16666666666666666,51-8012
51-8013.00,Power Plant Operators,0.1,0.23333333333333334,0.36666666666666664,0.0,0.11666666666666667,0.23333333333333334,0.30833333333333335,0.30833333333333335,0.08333333333333333,51-8013
51-8013.03,Biomass Plant Technicians,0.05555555555555555,0.1388888888888889,0.2222222222222222,0.0,0.08333333333333333,0.16666666666666666,0.19444444444444442,0.19444444444444442,0.08333333333333333,51-8013
51-8013.04,Hydroelectric Plant Technicians,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.0,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.09523809523809523,51-8013
51-8021.00,Stationary Engineers and Boiler Operators,0.12,0.14,0.16,0.0,0.1,0.2,0.17,0.17,0.08,51-8021
51-8031.00,Water and Wastewater Treatment Plant and System Operators,0.125,0.125,0.125,0.0,0.125,0.25,0.1875,0.1875,0.125,51-8031
51-8091.00,Chemical Plant and System Operators,0.05263157894736842,0.15789473684210525,0.2631578947368421,0.10526315789473684,0.15789473684210525,0.21052631578947367,0.18421052631578946,0.18421052631578946,0.15789473684210525,51-8091
51-8092.00,Gas Plant Operators,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.0,0.07894736842105263,0.15789473684210525,0.19736842105263158,0.19736842105263158,0.10526315789473684,51-8092
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",0.08333333333333333,0.22916666666666666,0.375,0.041666666666666664,0.1875,0.3333333333333333,0.22916666666666666,0.22916666666666666,0.12499999999999999,51-8093
51-8099.01,Biofuels Processing Technicians,0.0,0.10526315789473684,0.21052631578947367,0.0,0.07894736842105263,0.15789473684210525,0.18421052631578946,0.18421052631578946,0.02631578947368421,51-8099
51-9011.00,Chemical Equipment Operators and Tenders,0.08695652173913043,0.15217391304347827,0.21739130434782608,0.043478260869565216,0.06521739130434782,0.08695652173913043,0.16304347826086957,0.16304347826086957,0.10869565217391304,51-9011
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",0.09523809523809523,0.11904761904761904,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.08333333333333333,0.08333333333333333,0.09523809523809523,51-9012
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.06818181818181818,0.13636363636363635,0.10227272727272727,0.10227272727272727,0.09090909090909091,51-9021
51-9022.00,"Grinding and Polishing Workers, Hand",0.05,0.05,0.05,0.0,0.05,0.1,0.05,0.05,0.05,51-9022
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",0.10526315789473684,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.07894736842105263,0.10526315789473684,0.11842105263157894,0.11842105263157894,0.10526315789473684,51-9023
51-9031.00,"Cutters and Trimmers, Hand",0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.013888888888888888,0.0,51-9031
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",0.03571428571428571,0.05357142857142857,0.07142857142857142,0.0,0.05357142857142857,0.10714285714285714,0.07142857142857142,0.07142857142857142,0.03571428571428571,51-9032
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",0.07142857142857142,0.07142857142857142,0.07142857142857142,0.03571428571428571,0.08928571428571427,0.14285714285714285,0.08928571428571427,0.08928571428571427,0.07142857142857142,51-9041
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.027777777777777776,0.05555555555555555,0.1388888888888889,0.1388888888888889,0.1111111111111111,51-9051
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",0.25,0.40625,0.5625,0.0625,0.1875,0.3125,0.3125,0.3125,0.28125,51-9061
51-9071.00,Jewelers and Precious Stone and Metal Workers,0.06666666666666667,0.16666666666666666,0.26666666666666666,0.03333333333333333,0.11666666666666667,0.2,0.14166666666666666,0.14166666666666666,0.13333333333333333,51-9071
51-9071.06,Gem and Diamond Workers,0.0,0.18181818181818182,0.36363636363636365,0.0,0.11363636363636365,0.2272727272727273,0.10227272727272728,0.10227272727272728,0.045454545454545456,51-9071
51-9081.00,Dental Laboratory Technicians,0.0,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,51-9081
51-9082.00,Medical Appliance Technicians,0.06666666666666667,0.13333333333333333,0.2,0.06666666666666667,0.1,0.13333333333333333,0.03333333333333333,0.03333333333333333,0.0,51-9082
51-9083.00,Ophthalmic Laboratory Technicians,0.0,0.08333333333333333,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.013888888888888888,0.013888888888888888,0.0,51-9083
51-9111.00,Packaging and Filling Machine Operators and Tenders,0.0,0.0,0.0,0.0,0.07500000000000001,0.15000000000000002,0.07500000000000001,0.07500000000000001,0.0,51-9111
51-9123.00,"Painting, Coating, and Decorating Workers",0.0,0.0,0.0,0.0,0.038461538461538464,0.07692307692307693,0.019230769230769232,0.019230769230769232,0.0,51-9123
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",0.03333333333333333,0.049999999999999996,0.06666666666666667,0.0,0.016666666666666666,0.03333333333333333,0.06666666666666667,0.06666666666666667,0.03333333333333333,51-9124
51-9141.00,Semiconductor Processing Technicians,0.16666666666666666,0.20833333333333331,0.25,0.041666666666666664,0.06249999999999999,0.08333333333333333,0.17708333333333334,0.17708333333333334,0.08333333333333333,51-9141
51-9151.00,Photographic Process Workers and Processing Machine Operators,0.0625,0.390625,0.71875,0.0,0.15625,0.3125,0.4609375,0.4609375,0.28125,51-9151
51-9161.00,Computer Numerically Controlled Tool Operators,0.2222222222222222,0.25925925925925924,0.2962962962962963,0.0,0.18518518518518517,0.37037037037037035,0.21296296296296297,0.21296296296296297,0.1111111111111111,51-9161
51-9162.00,Computer Numerically Controlled Tool Programmers,0.6875,0.78125,0.875,0.0,0.34375,0.6875,0.515625,0.515625,0.46875,51-9162
51-9191.00,Adhesive Bonding Machine Operators and Tenders,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.10294117647058823,0.10294117647058823,0.23529411764705882,51-9191
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.13636363636363635,0.09090909090909091,51-9192
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.02631578947368421,0.05263157894736842,0.06578947368421052,0.06578947368421052,0.05263157894736842,51-9193
51-9194.00,Etchers and Engravers,0.0,0.11666666666666667,0.23333333333333334,0.0,0.03333333333333333,0.06666666666666667,0.075,0.075,0.03333333333333333,51-9194
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",0.0,0.0,0.0,0.0,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.018518518518518517,0.0,51-9195
51-9195.03,"Stone Cutters and Carvers, Manufacturing",0.0,0.09375,0.1875,0.0,0.03125,0.0625,0.046875,0.046875,0.0,51-9195
51-9195.04,"Glass Blowers, Molders, Benders, and Finishers",0.05263157894736842,0.07894736842105263,0.10526315789473684,0.0,0.10526315789473684,0.21052631578947367,0.07894736842105263,0.07894736842105263,0.05263157894736842,51-9195
51-9195.05,"Potters, Manufacturing",0.0,0.08333333333333333,0.16666666666666666,0.0,0.020833333333333332,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0625,51-9195
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.016666666666666666,0.016666666666666666,0.0,51-9196
51-9197.00,Tire Builders,0.0,0.021739130434782608,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,51-9197
51-9198.00,Helpers--Production Workers,0.058823529411764705,0.10294117647058823,0.14705882352941177,0.0,0.07352941176470588,0.14705882352941177,0.08823529411764705,0.08823529411764705,0.029411764705882353,51-9198
53-1041.00,Aircraft Cargo Handling Supervisors,0.16666666666666666,0.3333333333333333,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,53-1041
53-1042.00,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",0.08333333333333333,0.24999999999999997,0.41666666666666663,0.20833333333333331,0.375,0.5416666666666666,0.375,0.375,0.3125,53-1042
53-1042.01,Recycling Coordinators,0.13043478260869565,0.3913043478260869,0.6521739130434783,0.34782608695652173,0.5,0.6521739130434783,0.42391304347826086,0.42391304347826086,0.45652173913043476,53-1042
53-1043.00,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,0.13636363636363635,0.36363636363636365,0.5909090909090909,0.13636363636363635,0.29545454545454547,0.4545454545454546,0.3977272727272727,0.3977272727272727,0.29545454545454547,53-1043
53-1044.00,First-Line Supervisors of Passenger Attendants,0.05263157894736842,0.2894736842105263,0.5263157894736842,0.2631578947368421,0.3157894736842105,0.3684210526315789,0.35526315789473684,0.35526315789473684,0.2894736842105263,53-1044
53-2011.00,"Airline Pilots, Copilots, and Flight Engineers",0.07692307692307693,0.34615384615384615,0.6153846153846154,0.0,0.23076923076923078,0.46153846153846156,0.5288461538461539,0.5288461538461539,0.3269230769230769,53-2011
53-2012.00,Commercial Pilots,0.11538461538461539,0.23076923076923078,0.34615384615384615,0.0,0.19230769230769232,0.38461538461538464,0.40384615384615385,0.40384615384615385,0.09615384615384616,53-2012
53-2021.00,Air Traffic Controllers,0.08695652173913043,0.34782608695652173,0.6086956521739131,0.0,0.30434782608695654,0.6086956521739131,0.5217391304347826,0.5217391304347826,0.17391304347826086,53-2021
53-2022.00,Airfield Operations Specialists,0.14814814814814814,0.42592592592592593,0.7037037037037037,0.0,0.35185185185185186,0.7037037037037037,0.4074074074074074,0.4074074074074074,0.24074074074074073,53-2022
53-2031.00,Flight Attendants,0.16,0.18,0.2,0.04,0.14,0.24,0.33,0.33,0.12,53-2031
53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,53-3011
53-3031.00,Driver/Sales Workers,0.16666666666666666,0.29166666666666663,0.41666666666666663,0.0,0.125,0.25,0.375,0.375,0.25,53-3031
53-3032.00,Heavy and Tractor-Trailer Truck Drivers,0.16129032258064516,0.24193548387096775,0.3225806451612903,0.03225806451612903,0.14516129032258063,0.25806451612903225,0.2096774193548387,0.2096774193548387,0.08064516129032258,53-3032
53-3033.00,Light Truck Drivers,0.21428571428571427,0.3571428571428571,0.5,0.0,0.25,0.5,0.33928571428571425,0.33928571428571425,0.21428571428571427,53-3033
53-3051.00,"Bus Drivers, School",0.29411764705882354,0.3235294117647059,0.3529411764705882,0.0,0.1764705882352941,0.3529411764705882,0.20588235294117646,0.20588235294117646,0.23529411764705882,53-3051
53-3052.00,"Bus Drivers, Transit and Intercity",0.2,0.23333333333333334,0.26666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.23333333333333334,0.23333333333333334,0.2,53-3052
53-3053.00,Shuttle Drivers and Chauffeurs,0.19230769230769232,0.25,0.3076923076923077,0.038461538461538464,0.17307692307692307,0.3076923076923077,0.2692307692307693,0.2692307692307693,0.25,53-3053
53-3054.00,Taxi Drivers,0.25,0.28125,0.3125,0.125,0.25,0.375,0.4375,0.4375,0.25,53-3054
53-4011.00,Locomotive Engineers,0.2,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.23333333333333334,0.4,0.26666666666666666,0.26666666666666666,0.13333333333333333,53-4011
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",0.2,0.2,0.2,0.0,0.06,0.12,0.16,0.16,0.16,53-4013
53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",0.10714285714285714,0.17857142857142855,0.25,0.0,0.05357142857142857,0.10714285714285714,0.14285714285714285,0.14285714285714285,0.07142857142857142,53-4022
53-4031.00,Railroad Conductors and Yardmasters,0.09090909090909091,0.2727272727272727,0.4545454545454546,0.0,0.20454545454545456,0.4090909090909091,0.40909090909090906,0.40909090909090906,0.2272727272727273,53-4031
